,ad_id,reporting_start,campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,conversion_rate,clr,cpc
463,950808,2017-08-22,936,35-39,M,32,33,38,398,0,0,1,0,0.002512562814070352,0.0,0.0
464,950839,2017-08-22,936,30-34,M,24,29,25,246,0,0,2,2,0.008130081300813009,0.0,0.0
465,950878,2017-08-19,936,40-44,M,10,11,15,2967,1,1,1,1,0.0003370407819346141,0.0003370407819346141,1.0
466,950969,2017-08-19,936,45-49,M,36,38,40,255,0,0,1,0,0.00392156862745098,0.0,0.0
467,951021,2017-08-19,936,30-34,F,7,13,9,457,0,0,1,1,0.002188183807439825,0.0,0.0
468,951033,2017-08-19,936,30-34,F,10,13,13,5517,1,1,1,0,0.00018125793003443902,0.00018125793003443902,1.0
469,951035,2017-08-19,936,30-34,F,10,15,12,1539,0,0,1,1,0.000649772579597141,0.0,0.0
470,951043,2017-08-19,936,30-34,F,16,22,17,3189,0,0,1,0,0.00031357792411414236,0.0,0.0
471,951045,2017-08-19,936,30-34,F,16,20,21,3348,0,0,1,0,0.0002986857825567503,0.0,0.0
472,951046,2017-08-19,936,30-34,F,16,18,17,20050,4,4,4,1,0.00019950124688279303,0.00019950124688279303,1.0
473,951102,2017-08-19,936,45-49,M,16,18,19,2254,0,0,1,0,0.00044365572315882877,0.0,0.0
474,951105,2017-08-19,936,45-49,M,16,20,21,5894,1,1,1,1,0.00016966406515100103,0.00016966406515100103,1.0
475,951133,2017-08-18,936,35-39,M,16,21,19,9948,2,2,2,0,0.0002010454362685967,0.0002010454362685967,1.0
476,951202,2017-08-18,936,45-49,F,26,29,28,5307,3,4,2,1,0.0003768607499528924,0.0005652911249293386,1.3333333333333333
477,951225,2017-08-18,936,35-39,F,22,28,28,4621,2,3,1,1,0.00021640337589266391,0.00043280675178532783,1.5
478,951270,2017-08-18,936,35-39,F,18,21,19,784,0,0,1,1,0.0012755102040816326,0.0,0.0
479,951282,2017-08-18,936,35-39,F,16,22,17,5775,1,1,1,1,0.00017316017316017316,0.00017316017316017316,1.0
480,951285,2017-08-19,936,35-39,F,16,20,20,9297,2,2,2,1,0.00021512315800795956,0.00021512315800795956,1.0
481,951294,2017-08-19,936,35-39,F,15,16,17,699,0,0,1,0,0.001430615164520744,0.0,0.0
482,951305,2017-08-19,936,35-39,F,10,12,13,1104,0,0,1,0,0.0009057971014492754,0.0,0.0
483,951334,2017-08-18,936,30-34,F,64,70,69,3717,1,1,1,0,0.0002690341673392521,0.0002690341673392521,1.0
484,951391,2017-08-19,936,30-34,F,28,29,33,2879,1,1,2,2,0.0006946856547412296,0.0003473428273706148,1.0
485,951392,2017-08-20,936,30-34,F,28,31,32,2749,1,1,1,0,0.0003637686431429611,0.0003637686431429611,1.0
486,951400,2017-08-21,936,45-49,F,10,12,15,24028,9,12,2,0,8.3236224404861e-05,0.0003745630098218745,1.3333333333333333
487,951402,2017-08-21,936,30-34,F,29,32,31,1118,0,0,1,1,0.0008944543828264759,0.0,0.0
488,951413,2017-08-21,936,30-34,F,26,29,27,1083,0,0,2,1,0.0018467220683287165,0.0,0.0
489,951420,2017-08-21,936,30-34,F,27,33,32,843,0,0,1,0,0.0011862396204033216,0.0,0.0
490,951444,2017-08-21,936,30-34,F,25,28,26,2983,1,0,1,0,0.00033523298692591353,0.00033523298692591353,0.0
491,951448,2017-08-22,936,30-34,F,25,30,28,696,0,0,1,0,0.0014367816091954023,0.0,0.0
492,951462,2017-08-21,936,45-49,F,16,20,19,7589,2,3,1,1,0.00013176966662274345,0.0002635393332454869,1.5
493,951464,2017-08-21,936,45-49,F,16,17,21,20997,10,11,1,0,4.76258513120922e-05,0.000476258513120922,1.1
494,951465,2017-08-21,936,45-49,F,16,18,17,4617,1,1,1,0,0.00021659085986571366,0.00021659085986571366,1.0
495,951498,2017-08-21,936,45-49,F,20,22,21,259,0,0,1,0,0.003861003861003861,0.0,0.0
496,951508,2017-08-21,936,30-34,F,18,21,22,1134,0,0,1,0,0.0008818342151675485,0.0,0.0
497,951542,2017-08-20,936,40-44,F,27,32,28,357,0,0,1,0,0.0028011204481792717,0.0,0.0
498,951607,2017-08-20,936,40-44,F,10,15,15,848,0,0,1,1,0.0011792452830188679,0.0,0.0
499,951608,2017-08-20,936,40-44,F,10,15,13,3149,1,1,1,0,0.00031756113051762465,0.00031756113051762465,1.0
500,951641,2017-08-20,936,40-44,F,2,4,7,87,0,0,1,1,0.011494252873563218,0.0,0.0
501,951677,2017-08-20,936,35-39,F,27,28,31,2563,1,1,1,0,0.0003901677721420211,0.0003901677721420211,1.0
502,951692,2017-08-21,936,35-39,F,10,15,14,1107,0,0,1,0,0.0009033423667570009,0.0,0.0
503,951715,2017-08-20,936,45-49,F,64,65,65,10677,5,7,1,0,9.365926758452749e-05,0.00046829633792263745,1.4
504,951756,2017-08-20,936,35-39,F,22,25,26,2189,1,0,1,0,0.00045682960255824577,0.00045682960255824577,0.0
505,951779,2017-08-20,936,45-49,F,27,32,29,3277,2,2,1,0,0.0003051571559353067,0.0006103143118706134,1.0
506,951782,2017-08-24,936,45-49,F,26,30,29,781,0,0,1,0,0.0012804097311139564,0.0,0.0
507,951810,2017-08-24,936,35-39,F,16,17,22,2226,0,0,1,0,0.0004492362982929021,0.0,0.0
508,951812,2017-08-29,936,35-39,F,16,18,18,16274,4,6,2,0,0.00012289541600098315,0.0002457908320019663,1.5
509,951837,2017-08-29,936,45-49,F,20,23,23,2077,1,1,1,1,0.00048146364949446316,0.00048146364949446316,1.0
510,951853,2017-08-29,936,30-34,F,20,23,25,529,0,0,0,0,0.0,0.0,0.0
511,951854,2017-08-25,936,30-34,F,20,26,25,487,0,0,1,0,0.002053388090349076,0.0,0.0
512,951856,2017-08-25,936,30-34,F,20,23,21,4626,2,2,2,0,0.00043233895373973193,0.00043233895373973193,1.0
513,951941,2017-08-25,936,30-34,F,28,33,34,2764,1,1,1,1,0.000361794500723589,0.000361794500723589,1.0
514,952001,2017-08-25,936,45-49,F,10,12,13,5447,2,2,1,0,0.00018358729575913347,0.00036717459151826694,1.0
515,952031,2017-08-25,936,40-44,F,16,17,17,28169,8,12,1,1,3.5500017750008876e-05,0.000284000142000071,1.5
516,952080,2017-08-29,936,40-44,F,27,30,30,415,0,0,1,0,0.0024096385542168677,0.0,0.0
517,952100,2017-08-29,936,35-39,F,29,31,30,810,0,0,1,1,0.0012345679012345679,0.0,0.0
518,1121091,2017-08-28,1178,30-34,M,10,11,15,1194718,141,254,28,14,2.343649296319299e-05,0.00011801948242179326,1.801418439716312
519,1121092,2017-08-28,1178,30-34,M,10,12,11,637648,67,122,13,5,2.0387423782400322e-05,0.0001050736456477555,1.8208955223880596
520,1121094,2017-08-28,1178,30-34,M,10,16,15,24362,0,0,1,1,4.10475330432641e-05,0.0,0.0
521,1121095,2017-08-28,1178,30-34,M,10,16,12,459690,50,86,5,2,1.0876895299005851e-05,0.00010876895299005852,1.72
522,1121096,2017-08-28,1178,30-34,M,10,11,16,750060,86,161,11,2,1.4665493427192491e-05,0.0001146574940671413,1.872093023255814
523,1121097,2017-08-29,1178,30-34,M,15,18,18,30068,1,1,1,0,3.3257948649727285e-05,3.3257948649727285e-05,1.0
524,1121098,2017-08-29,1178,30-34,M,15,18,21,1267550,123,236,24,10,1.893416433276794e-05,9.703759220543568e-05,1.91869918699187
525,1121100,2017-08-29,1178,30-34,M,15,20,17,3052003,340,639,60,17,1.9659220518459517e-05,0.00011140224960460393,1.8794117647058823
526,1121101,2017-08-28,1178,30-34,M,15,17,21,29945,1,1,2,1,6.678911337451995e-05,3.3394556687259975e-05,1.0
527,1121102,2017-08-25,1178,30-34,M,15,18,20,357856,30,52,7,3,1.9560940713583117e-05,8.383260305821336e-05,1.7333333333333334
528,1121104,2017-08-25,1178,30-34,M,16,20,20,2080666,202,360,40,21,1.922461365735779e-05,9.708429896965683e-05,1.7821782178217822
529,1121105,2017-08-26,1178,30-34,M,16,22,19,145999,9,16,5,2,3.4246809909656915e-05,6.164425783738245e-05,1.7777777777777777
530,1121107,2017-08-26,1178,30-34,M,16,17,19,32616,1,1,2,0,6.13195977434388e-05,3.06597988717194e-05,1.0
531,1121108,2017-08-26,1178,30-34,M,16,20,18,984521,95,163,26,14,2.640878152929191e-05,9.64936248185666e-05,1.7157894736842105
532,1121110,2017-08-26,1178,30-34,M,18,20,22,880814,123,210,6,2,6.8118808284155335e-06,0.00013964355698251843,1.7073170731707317
533,1121111,2017-08-26,1178,30-34,M,18,19,21,182452,20,35,4,1,2.1923574419573366e-05,0.00010961787209786684,1.75
534,1121113,2017-08-27,1178,30-34,M,18,24,24,894911,120,215,7,4,7.822006881131196e-06,0.00013409154653367766,1.7916666666666667
535,1121114,2017-08-27,1178,30-34,M,18,23,23,31349,2,3,1,0,3.1898944144948805e-05,6.379788828989761e-05,1.5
536,1121115,2017-08-26,1178,30-34,M,19,21,21,410310,55,96,3,0,7.311544929443591e-06,0.0001340449903731325,1.7454545454545454
537,1121116,2017-08-26,1178,30-34,M,19,20,24,572450,89,157,7,4,1.2228142195824963e-05,0.00015547209363263168,1.7640449438202248
538,1121117,2017-08-26,1178,30-34,M,19,24,25,98759,15,26,1,1,1.012565943357061e-05,0.00015188489150355918,1.7333333333333334
539,1121119,2017-08-25,1178,30-34,M,19,21,22,345371,54,93,7,3,2.0268059564931624e-05,0.00015635360235804395,1.7222222222222223
540,1121121,2017-08-25,1178,30-34,M,20,22,25,323899,46,78,5,1,1.54369108888882e-05,0.00014201958017777148,1.6956521739130435
541,1121122,2017-08-25,1178,30-34,M,20,21,25,399199,58,103,3,0,7.515048885393e-06,0.000145290945117598,1.7758620689655173
542,1121123,2017-08-25,1178,30-34,M,20,24,22,171202,22,36,3,1,1.7523159776170838e-05,0.0001285031716919195,1.6363636363636365
543,1121124,2017-08-26,1178,30-34,M,20,26,24,128386,15,28,2,1,1.5578022525820573e-05,0.00011683516894365429,1.8666666666666667
544,1121125,2017-08-26,1178,30-34,M,20,26,24,1034284,152,257,20,9,1.9337048624942473e-05,0.0001469615695495628,1.6907894736842106
545,1121126,2017-08-26,1178,30-34,M,20,21,24,45923,5,7,2,0,4.3551161727239074e-05,0.00010887790431809768,1.4
546,1121127,2017-08-26,1178,30-34,M,21,23,22,40873,4,7,2,1,4.8932057837692364e-05,9.786411567538473e-05,1.75
547,1121128,2017-08-26,1178,30-34,M,21,26,22,286553,34,62,2,1,6.9795116435702995e-06,0.00011865169794069509,1.8235294117647058
548,1121129,2017-08-28,1178,30-34,M,21,25,25,20618,1,2,2,1,9.700261907071492e-05,4.850130953535746e-05,2.0
549,1121131,2017-08-28,1178,30-34,M,21,27,25,83591,7,14,2,2,2.3926020743859986e-05,8.374107260350995e-05,2.0
550,1121132,2017-08-21,1178,30-34,M,21,23,27,114923,12,23,4,2,3.480591352470785e-05,0.00010441774057412354,1.9166666666666667
551,1121133,2017-08-21,1178,30-34,M,22,25,23,25002,1,1,1,0,3.999680025597952e-05,3.999680025597952e-05,1.0
552,1121134,2017-08-21,1178,30-34,M,22,27,28,68905,5,9,1,0,1.4512734924896597e-05,7.256367462448299e-05,1.8
553,1121136,2017-08-21,1178,30-34,M,22,26,26,169588,16,27,1,0,5.89664363044555e-06,9.43462980871288e-05,1.6875
554,1121138,2017-08-21,1178,30-34,M,22,26,24,328991,35,67,5,2,1.5197984139383753e-05,0.00010638588897568627,1.9142857142857144
555,1121141,2017-08-21,1178,30-34,M,23,29,27,23198,2,2,1,0,4.3107164410725064e-05,8.621432882145013e-05,1.0
556,1121142,2017-08-21,1178,30-34,M,23,24,27,26890,2,3,1,0,3.7188545927854223e-05,7.437709185570845e-05,1.5
557,1121143,2017-08-21,1178,30-34,M,23,28,27,221695,31,52,5,2,2.255350819820023e-05,0.00013983175082884144,1.6774193548387097
558,1121152,2017-08-20,1178,30-34,M,24,29,28,88443,7,13,1,1,1.1306717320760264e-05,7.914702124532185e-05,1.8571428571428572
559,1121153,2017-08-20,1178,30-34,M,24,27,30,187856,23,38,5,1,2.661613150498254e-05,0.00012243420492291968,1.6521739130434783
560,1121164,2017-08-19,1178,30-34,M,25,31,30,570699,80,138,9,2,1.577013451924745e-05,0.00014017897350442177,1.725
561,1121167,2017-08-19,1178,30-34,M,25,29,31,1063508,145,260,23,7,2.162654159630205e-05,0.00013634124049842597,1.793103448275862
562,1121168,2017-08-19,1178,30-34,M,25,27,28,50523,6,8,1,0,1.9792965580032857e-05,0.00011875779348019714,1.3333333333333333
563,1121172,2017-08-20,1178,30-34,M,26,30,28,87935,9,15,1,0,1.1372036163074999e-05,0.00010234832546767499,1.6666666666666667
564,1121173,2017-08-20,1178,30-34,M,26,31,32,278225,33,60,3,0,1.0782639949681014e-05,0.00011860903944649115,1.8181818181818181
565,1121175,2017-08-20,1178,30-34,M,26,28,29,209461,20,34,1,0,4.774158435221831e-06,9.548316870443663e-05,1.7
566,1121177,2017-08-20,1178,30-34,M,26,28,29,26316,2,3,3,0,0.00011399908800729594,7.599939200486396e-05,1.5
567,1121181,2017-08-20,1178,30-34,M,27,32,29,41030,3,5,2,1,4.874482086278333e-05,7.3117231294175e-05,1.6666666666666667
568,1121182,2017-08-20,1178,30-34,M,27,28,33,876671,120,216,22,4,2.509493299082552e-05,0.0001368814526772301,1.8
569,1121183,2017-08-21,1178,30-34,M,27,32,29,399392,53,93,5,0,1.2519028923964427e-05,0.00013270170659402292,1.7547169811320755
570,1121184,2017-08-22,1178,30-34,M,27,31,29,283858,30,56,1,0,3.522888204665713e-06,0.00010568664613997139,1.8666666666666667
571,1121185,2017-08-23,1178,30-34,M,27,28,29,260699,31,54,5,2,1.9179206671295248e-05,0.00011891108136203054,1.7419354838709677
572,1121193,2017-08-23,1178,30-34,M,28,34,29,57781,5,7,2,1,3.461345424966685e-05,8.653363562416712e-05,1.4
573,1121195,2017-08-23,1178,30-34,M,28,34,33,38757,3,5,1,0,2.5801790644270712e-05,7.740537193281214e-05,1.6666666666666667
574,1121196,2017-08-23,1178,30-34,M,28,29,29,1392288,206,358,31,7,2.2265508285642052e-05,0.00014795789376910524,1.7378640776699028
575,1121197,2017-08-23,1178,30-34,M,28,30,32,1109387,159,280,13,2,1.17181831047236e-05,0.00014332239335777326,1.7610062893081762
576,1121202,2017-08-28,1178,30-34,M,29,32,34,581281,65,115,10,5,1.720338356147887e-05,0.00011182199314961266,1.7692307692307692
577,1121203,2017-08-23,1178,30-34,M,29,35,33,1048861,128,219,22,8,2.097513397866829e-05,0.0001220371431486155,1.7109375
578,1121205,2017-08-23,1178,30-34,M,29,32,30,297452,30,52,4,1,1.344754783965144e-05,0.00010085660879738579,1.7333333333333334
579,1121206,2017-08-23,1178,30-34,M,29,34,31,227925,22,35,22,12,9.652297905012614e-05,9.652297905012614e-05,1.5909090909090908
580,1121207,2017-08-23,1178,30-34,M,29,34,31,374175,38,63,8,3,2.1380370147658182e-05,0.00010155675820137636,1.6578947368421053
581,1121211,2017-08-23,1178,30-34,M,30,32,31,223586,32,54,1,0,4.472551948690884e-06,0.0001431216623581083,1.6875
582,1121213,2017-08-22,1178,30-34,M,30,31,35,283170,39,65,2,1,7.0628950806935765e-06,0.00013772645407352473,1.6666666666666667
583,1121215,2017-08-22,1178,30-34,M,30,31,34,41636,3,4,1,0,2.4017677010279567e-05,7.20530310308387e-05,1.3333333333333333
584,1121216,2017-08-22,1178,30-34,M,30,32,34,198658,30,48,8,1,4.027021313010299e-05,0.0001510132992378862,1.6
585,1121220,2017-08-22,1178,30-34,M,31,37,35,100596,10,13,4,2,3.9763012445822895e-05,9.940753111455723e-05,1.3
586,1121223,2017-08-22,1178,30-34,M,31,37,35,64020,5,11,1,0,1.562011871290222e-05,7.810059356451109e-05,2.2
587,1121224,2017-08-23,1178,30-34,M,31,32,33,14289,0,0,1,0,6.998390370214851e-05,0.0,0.0
588,1121229,2017-08-22,1178,30-34,M,32,36,37,404866,43,87,4,0,9.879812085974125e-06,0.00010620797992422184,2.0232558139534884
589,1121231,2017-08-22,1178,30-34,M,32,36,35,22256,1,1,1,1,4.4931703810208485e-05,4.4931703810208485e-05,1.0
590,1121233,2017-08-22,1178,30-34,M,32,34,36,57690,4,6,1,0,1.7334026694401108e-05,6.933610677760443e-05,1.5
591,1121241,2017-08-27,1178,30-34,M,36,40,37,24952,5,8,3,2,0.00012023084321898044,0.00020038473869830073,1.6
592,1121242,2017-08-27,1178,30-34,M,36,37,39,38900,3,5,1,0,2.570694087403599e-05,7.712082262210797e-05,1.6666666666666667
593,1121243,2017-08-22,1178,30-34,M,36,42,42,53520,6,9,1,1,1.868460388639761e-05,0.00011210762331838565,1.5
594,1121244,2017-08-22,1178,30-34,M,36,41,41,181683,20,34,2,1,1.1008184585239126e-05,0.00011008184585239125,1.7
595,1121245,2017-08-22,1178,30-34,M,36,37,40,29185,2,3,1,0,3.42641768031523e-05,6.85283536063046e-05,1.5
596,1121246,2017-08-22,1178,30-34,M,36,41,38,105047,13,20,3,1,2.8558645177872763e-05,0.0001237541291041153,1.5384615384615385
597,1121250,2017-08-22,1178,30-34,M,63,67,64,287976,31,59,3,2,1.0417534794566213e-05,0.00010764785954385087,1.903225806451613
598,1121251,2017-08-23,1178,30-34,M,63,65,69,212175,22,38,2,1,9.426181218333922e-06,0.00010368799340167315,1.7272727272727273
599,1121252,2017-08-23,1178,30-34,M,63,69,67,11139,0,0,1,1,8.977466558937069e-05,0.0,0.0
600,1121254,2017-08-22,1178,30-34,M,63,64,65,124005,11,21,4,1,3.2256763840167736e-05,8.870610056046127e-05,1.9090909090909092
601,1121255,2017-08-22,1178,30-34,M,63,64,67,20423,1,1,1,0,4.896440287910689e-05,4.896440287910689e-05,1.0
602,1121261,2017-08-22,1178,30-34,M,64,67,65,103001,14,22,1,0,9.70864360540189e-06,0.00013592101047562644,1.5714285714285714
603,1121262,2017-08-30,1178,30-34,M,64,66,67,447420,66,110,7,2,1.564525501765679e-05,0.00014751240445219258,1.6666666666666667
604,1121263,2017-08-30,1178,30-34,M,64,66,69,156101,19,29,2,2,1.2812217730828118e-05,0.00012171606844286712,1.5263157894736843
605,1121264,2017-08-30,1178,30-34,M,64,70,67,93015,12,18,1,0,1.0750954147180562e-05,0.00012901144976616675,1.5
606,1121265,2017-08-22,1178,30-34,M,65,70,68,145398,23,36,1,0,6.877673695649183e-06,0.00015818649499993123,1.565217391304348
607,1121269,2017-08-22,1178,30-34,M,65,67,67,296413,50,76,3,1,1.0121013585773904e-05,0.0001686835597628984,1.52
608,1121273,2017-08-22,1178,30-34,M,2,4,4,9370,0,0,1,1,0.00010672358591248666,0.0,0.0
609,1121274,2017-08-22,1178,30-34,M,2,4,7,63785,7,11,6,2,9.406600297875676e-05,0.00010974367014188289,1.5714285714285714
610,1121275,2017-08-22,1178,30-34,M,2,8,3,118522,14,26,2,1,1.687450431143585e-05,0.00011812153018005096,1.8571428571428572
611,1121276,2017-08-22,1178,30-34,M,2,5,5,240123,38,65,5,4,2.082266171920224e-05,0.00015825222906593704,1.7105263157894737
612,1121277,2017-08-23,1178,30-34,M,7,9,13,169108,20,32,2,1,1.1826761596139745e-05,0.00011826761596139745,1.6
613,1121278,2017-08-23,1178,30-34,M,7,13,10,1044442,142,245,22,8,2.1063879085674455e-05,0.00013595776500753513,1.7253521126760563
614,1121279,2017-08-24,1178,30-34,M,7,10,13,93891,11,17,5,3,5.325324045968197e-05,0.00011715712901130034,1.5454545454545454
615,1121282,2017-08-24,1178,30-34,M,7,11,10,185823,25,38,4,1,2.1525860630815347e-05,0.0001345366289425959,1.52
616,1121284,2017-08-24,1178,30-34,M,66,68,70,175631,23,40,1,0,5.693755658169686e-06,0.00013095638013790276,1.7391304347826086
617,1121285,2017-08-24,1178,30-34,M,66,68,70,37187,4,6,1,0,2.6891117863769597e-05,0.00010756447145507839,1.5
618,1121286,2017-08-24,1178,30-34,M,66,67,69,10991,0,0,1,0,9.09835319807115e-05,0.0,0.0
619,1121287,2017-08-24,1178,30-34,M,66,69,69,344618,51,89,3,1,8.705291075915941e-06,0.00014798994829057102,1.7450980392156863
620,1121289,2017-08-24,1178,35-39,M,10,14,13,98066,9,16,1,0,1.0197214121102114e-05,9.177492708991904e-05,1.7777777777777777
621,1121290,2017-08-24,1178,35-39,M,10,13,12,770749,100,189,13,3,1.686671017412932e-05,0.0001297439244163794,1.89
622,1121291,2017-08-24,1178,35-39,M,10,16,14,52553,5,8,1,0,1.9028409415256978e-05,9.514204707628489e-05,1.6
623,1121292,2017-08-23,1178,35-39,M,10,15,16,362296,39,67,7,3,1.9321218009583324e-05,0.0001076467860533928,1.7179487179487178
624,1121293,2017-08-23,1178,35-39,M,10,16,13,427729,50,96,4,1,9.35171568913962e-06,0.00011689644611424524,1.92
625,1121296,2017-08-23,1178,35-39,M,15,17,19,180351,21,37,1,1,5.544743306108644e-06,0.00011643960942828152,1.7619047619047619
626,1121297,2017-08-23,1178,35-39,M,15,16,16,187329,29,53,2,1,1.0676403546701258e-05,0.00015480785142716824,1.8275862068965518
627,1121300,2017-08-23,1178,35-39,M,15,16,17,782894,118,192,5,2,6.386560632729335e-06,0.0001507228309324123,1.6271186440677967
628,1121302,2017-08-23,1178,35-39,M,16,17,22,1206533,128,236,17,6,1.4089958583809975e-05,0.00010608909992515746,1.84375
629,1121303,2017-08-23,1178,35-39,M,16,19,21,84494,7,12,2,0,2.3670319786020308e-05,8.284611925107108e-05,1.7142857142857142
630,1121304,2017-08-23,1178,35-39,M,16,17,20,94257,7,12,1,1,1.0609291617598694e-05,7.426504132319085e-05,1.7142857142857142
631,1121309,2017-08-23,1178,35-39,M,18,24,20,131060,16,28,2,1,1.5260186174271325e-05,0.0001220814893941706,1.75
632,1121310,2017-08-23,1178,35-39,M,18,21,19,341603,50,83,4,2,1.1709499038357392e-05,0.0001463687379794674,1.66
633,1121311,2017-08-30,1178,35-39,M,18,20,24,140749,19,30,1,1,7.104846215603663e-06,0.0001349920780964696,1.5789473684210527
634,1121312,2017-08-30,1178,35-39,M,18,19,21,102525,13,20,2,1,1.950743721043648e-05,0.00012679834186783711,1.5384615384615385
635,1121316,2017-08-28,1178,35-39,M,19,23,23,447952,68,131,8,1,1.7859056327463655e-05,0.0001518019787834411,1.9264705882352942
636,1121317,2017-08-28,1178,35-39,M,19,25,23,76355,9,14,2,0,2.6193438543644817e-05,0.00011787047344640168,1.5555555555555556
637,1121319,2017-08-28,1178,35-39,M,20,26,26,256598,38,64,6,1,2.338287905595523e-05,0.0001480915673543831,1.6842105263157894
638,1121321,2017-08-28,1178,35-39,M,20,21,21,127476,21,30,3,2,2.3533841664313284e-05,0.000164736891650193,1.4285714285714286
639,1121322,2017-08-28,1178,35-39,M,20,22,24,237603,37,62,5,2,2.1043505342946008e-05,0.00015572193953780045,1.6756756756756757
640,1121327,2017-08-28,1178,35-39,M,21,22,22,271091,42,78,3,1,1.1066394679277438e-05,0.00015492952550988414,1.8571428571428572
641,1121330,2017-08-28,1178,35-39,M,21,23,22,21743,2,3,1,0,4.599181345720462e-05,9.198362691440924e-05,1.5
642,1121333,2017-08-28,1178,35-39,M,22,25,25,88970,10,14,2,0,2.2479487467685737e-05,0.00011239743733842868,1.4
643,1121334,2017-08-28,1178,35-39,M,22,24,26,108362,13,22,1,1,9.228327273398423e-06,0.00011996825455417951,1.6923076923076923
644,1121335,2017-08-28,1178,35-39,M,22,25,23,188596,27,44,3,0,1.5907018176419437e-05,0.00014316316358777492,1.6296296296296295
645,1121336,2017-08-27,1178,35-39,M,22,24,24,275080,43,69,4,3,1.4541224371092046e-05,0.0001563181619892395,1.6046511627906976
646,1121337,2017-08-27,1178,35-39,M,23,28,28,64647,10,16,1,0,1.5468621900474885e-05,0.00015468621900474887,1.6
647,1121338,2017-08-27,1178,35-39,M,23,27,24,31265,4,5,1,0,3.1984647369262754e-05,0.00012793858947705101,1.25
648,1121340,2017-08-27,1178,35-39,M,23,27,28,140147,24,42,2,0,1.4270730019194132e-05,0.00017124876023032957,1.75
649,1121341,2017-08-27,1178,35-39,M,23,26,27,223120,40,67,1,0,4.481893151667264e-06,0.00017927572606669058,1.675
650,1121342,2017-08-28,1178,35-39,M,23,29,27,104869,18,34,1,0,9.535706452812557e-06,0.00017164271615062603,1.8888888888888888
651,1121344,2017-08-28,1178,35-39,M,24,27,27,165177,23,41,4,1,2.4216446599708193e-05,0.0001392445679483221,1.7826086956521738
652,1121345,2017-08-27,1178,35-39,M,24,29,29,84194,11,19,1,0,1.1877330926194266e-05,0.0001306506401881369,1.7272727272727273
653,1121347,2017-08-27,1178,35-39,M,24,25,28,220581,31,57,1,1,4.533482031543968e-06,0.00014053794297786302,1.8387096774193548
654,1121350,2017-08-29,1178,35-39,M,25,27,31,75804,10,17,2,1,2.63838319877579e-05,0.00013191915993878952,1.7
655,1121352,2017-08-29,1178,35-39,M,25,30,29,368986,59,100,0,0,0.0,0.0001598976654940838,1.694915254237288
656,1121353,2017-08-30,1178,35-39,M,25,30,27,28194,3,3,2,0,7.093707881109456e-05,0.00010640561821664184,1.0
657,1121355,2017-08-29,1178,35-39,M,26,29,27,99961,14,23,1,0,1.0003901521593421e-05,0.0001400546213023079,1.6428571428571428
658,1121359,2017-08-29,1178,35-39,M,26,28,27,7573,0,0,1,0,0.00013204806549584047,0.0,0.0
659,1121361,2017-08-30,1178,35-39,M,27,28,33,685781,103,177,10,1,1.4581914634555346e-05,0.00015019372073592007,1.7184466019417475
660,1121364,2017-08-30,1178,35-39,M,27,30,28,274222,43,66,2,1,7.293360853614954e-06,0.0001568072583527215,1.5348837209302326
661,1121365,2017-08-30,1178,35-39,M,27,33,31,110503,25,32,4,0,3.61981122684452e-05,0.0002262382016777825,1.28
662,1121367,2017-08-30,1178,35-39,M,28,31,29,1447755,233,420,11,8,7.597970651111549e-06,0.00016093883288263554,1.8025751072961373
663,1121368,2017-08-30,1178,35-39,M,28,33,31,358987,52,87,1,0,2.785616192229802e-06,0.00014485204199594972,1.6730769230769231
664,1121369,2017-08-30,1178,35-39,M,28,33,31,826205,125,232,5,1,6.051766813321149e-06,0.00015129417033302872,1.856
665,1121370,2017-08-29,1178,35-39,M,28,33,32,550954,84,150,3,0,5.445100679911572e-06,0.000152462819037524,1.7857142857142858
666,1121372,2017-08-29,1178,35-39,M,28,34,34,378350,55,96,4,0,1.0572221488040175e-05,0.0001453680454605524,1.7454545454545454
667,1121373,2017-08-29,1178,35-39,M,29,32,33,492784,56,95,7,4,1.4205006656060262e-05,0.0001136400532484821,1.6964285714285714
668,1121374,2017-08-29,1178,35-39,M,29,34,35,327158,43,72,6,2,1.8339762438943874e-05,0.00013143496414576444,1.6744186046511629
669,1121375,2017-08-29,1178,35-39,M,29,31,35,9921,0,0,1,0,0.00010079629069650237,0.0,0.0
670,1121377,2017-08-29,1178,35-39,M,29,34,30,59390,5,9,5,3,8.418925745074928e-05,8.418925745074928e-05,1.8
671,1121378,2017-08-29,1178,35-39,M,29,33,33,1040330,147,254,13,2,1.2496034911999077e-05,0.0001413013178510665,1.727891156462585
672,1121379,2017-08-29,1178,35-39,M,30,31,35,49422,6,11,1,0,2.0233903929424145e-05,0.00012140342357654485,1.8333333333333333
673,1121380,2017-08-29,1178,35-39,M,30,35,32,131091,18,34,3,1,2.288486623795684e-05,0.00013730919742774102,1.8888888888888888
674,1121381,2017-08-29,1178,35-39,M,30,31,36,95691,15,25,1,1,1.0450303581319037e-05,0.00015675455371978557,1.6666666666666667
675,1121390,2017-08-29,1178,35-39,M,31,32,36,15513,1,1,1,0,6.44620640752917e-05,6.44620640752917e-05,1.0
676,1121391,2017-08-20,1178,35-39,M,32,33,33,382537,63,113,4,3,1.0456504860967698e-05,0.00016468995156024123,1.7936507936507937
